user_id,order_id,purchase_amount,return_amount,purchase_date,return_date,return_status,product_category
8481,2636,123.07,0.0,2023-12-27 03:47:56,,Not Returned,Sports
6909,2637,439.53,403.72,2023-12-12 01:53:25,2024-11-27 23:21:04,Returned,Clothing
3598,2638,650.47,0.0,2024-11-05 19:53:13,,Not Returned,Home
9105,2639,959.33,287.16,2024-09-11 15:46:04,2025-03-18 09:49:00,Returned,Electronics
6583,2640,644.68,0.0,2023-11-25 13:31:44,,Not Returned,Toys
1757,2641,606.36,0.0,2025-04-07 16:37:32,,Not Returned,Clothing
2590,2642,832.96,0.0,2023-12-03 21:59:01,,Not Returned,Books
6815,2643,91.9,0.0,2024-12-13 12:30:24,,Not Returned,Electronics
5359,2644,988.25,0.0,2024-06-03 17:25:22,,Not Returned,Toys
1059,2645,573.01,262.81,2024-06-20 14:16:26,2025-01-25 22:02:54,Returned,Electronics
4724,2646,648.12,0.0,2024-01-04 18:15:46,,Not Returned,Books
6317,2647,187.26,180.09,2025-04-09 21:30:30,2025-05-22 04:27:34,Returned,Sports
1389,2648,221.89,0.0,2025-04-29 08:07:40,,Not Returned,Sports
8928,2649,179.26,178.83,2024-12-27 09:11:27,2025-05-06 19:35:45,Returned,Toys
8547,2650,447.86,220.35,2024-12-08 04:59:46,2025-05-16 23:09:04,Returned,Electronics
5465,2651,979.23,775.63,2024-01-31 06:07:36,2024-11-24 19:41:24,Returned,Toys
3804,2652,54.95,26.16,2025-03-02 17:09:48,2025-03-04 15:21:03,Returned,Home
5957,2653,59.59,0.0,2024-07-25 22:16:08,,Not Returned,Sports
6179,2654,106.02,52.81,2024-06-30 15:23:43,2025-04-24 07:15:50,Returned,Electronics
7544,2655,234.53,0.0,2023-10-20 22:36:15,,Not Returned,Sports
9479,2656,413.74,0.0,2024-09-07 00:05:57,,Not Returned,Electronics
3124,2657,403.71,329.85,2023-08-12 05:40:08,2025-04-02 17:21:13,Returned,Books
9496,2658,400.72,181.54,2023-07-18 12:10:57,2024-11-22 16:45:48,Returned,Home
8662,2659,368.59,81.39,2025-03-16 00:37:08,2025-03-30 19:04:24,Returned,Sports
1843,2660,526.63,0.0,2025-03-04 00:57:28,,Not Returned,Books
5942,2661,520.59,412.42,2023-06-26 08:23:09,2024-01-03 01:46:01,Returned,Home
2767,2662,776.89,0.0,2024-02-18 06:43:53,,Not Returned,Clothing
3967,2663,711.32,662.69,2024-11-20 21:32:06,2025-02-16 01:20:22,Returned,Electronics
5714,2664,123.55,0.0,2024-02-21 08:54:41,,Not Returned,Sports
2314,2665,925.25,0.0,2024-06-03 10:03:36,,Not Returned,Electronics
8282,2666,341.32,0.0,2024-08-31 19:41:02,,Not Returned,Sports
8082,2667,970.15,0.0,2024-12-16 06:41:13,,Not Returned,Books
5623,2668,578.71,0.0,2025-03-30 21:22:23,,Not Returned,Clothing
3421,2669,831.47,0.0,2024-05-31 01:25:30,,Not Returned,Toys
8734,2670,804.26,0.0,2024-12-10 00:57:26,,Not Returned,Clothing
1691,2671,148.84,0.0,2025-04-08 18:48:36,,Not Returned,Home
6082,2672,23.99,0.0,2023-11-13 16:31:56,,Not Returned,Toys
8931,2673,267.18,0.0,2025-01-21 18:16:11,,Not Returned,Home
3942,2674,479.48,0.0,2024-09-04 09:47:10,,Not Returned,Home
4785,2675,345.27,0.0,2024-01-15 21:33:15,,Not Returned,Electronics
7341,2676,78.84,28.68,2025-04-03 07:26:13,2025-04-18 02:20:15,Returned,Clothing
9171,2677,570.08,0.0,2024-01-27 06:32:48,,Not Returned,Books
8107,2678,591.54,0.0,2024-12-11 03:56:18,,Not Returned,Books
1300,2679,134.16,68.63,2025-03-13 10:22:22,2025-03-22 00:30:51,Returned,Electronics
9987,2680,311.03,0.0,2024-03-31 01:28:24,,Not Returned,Sports
8880,2681,367.16,0.0,2024-07-12 13:16:01,,Not Returned,Clothing
6517,2682,375.59,0.0,2024-06-15 12:15:36,,Not Returned,Books
8339,2683,486.88,391.47,2024-02-20 03:10:08,2025-01-13 13:47:40,Returned,Sports
9443,2684,166.3,0.0,2025-06-20 14:47:43,,Not Returned,Home
7708,2685,241.65,117.29,2024-12-24 23:57:46,2025-02-14 03:47:45,Returned,Home
5632,2686,34.74,0.0,2024-01-18 06:20:37,,Not Returned,Books
6207,2687,377.6,366.9,2024-02-21 00:14:39,2024-09-02 04:59:35,Returned,Home
9137,2688,108.94,0.0,2023-06-24 11:16:51,,Not Returned,Home
4818,2689,766.25,0.0,2024-11-05 01:43:24,,Not Returned,Books
2668,2690,337.58,275.51,2024-07-28 10:36:36,2024-09-06 10:57:20,Returned,Clothing
7897,2691,177.47,0.0,2023-11-22 05:25:03,,Not Returned,Home
4054,2692,100.96,33.28,2024-10-03 17:32:33,2025-03-31 15:38:54,Returned,Electronics
7798,2693,671.46,196.12,2023-09-24 19:08:22,2024-01-04 10:09:20,Returned,Clothing
9099,2694,106.58,0.0,2023-10-05 12:10:58,,Not Returned,Toys
8366,2695,86.85,0.0,2024-03-01 02:14:44,,Not Returned,Sports
8797,2696,55.48,0.0,2024-07-17 06:55:30,,Not Returned,Electronics
8145,2697,502.06,214.67,2024-10-08 03:30:48,2025-06-08 23:49:27,Returned,Books
8574,2698,576.63,267.63,2024-06-13 20:30:08,2025-01-25 14:48:30,Returned,Books
3989,2699,295.81,182.39,2023-07-19 00:51:44,2025-06-22 04:12:18,Returned,Sports
5216,2700,251.91,0.0,2025-04-04 14:38:47,,Not Returned,Electronics
4151,2701,73.52,38.81,2024-06-21 11:42:10,2024-10-02 07:33:50,Returned,Books
3563,2702,132.02,0.0,2024-04-22 14:56:00,,Not Returned,Toys
6403,2703,963.11,0.0,2025-03-13 23:17:18,,Not Returned,Clothing
5329,2704,554.92,0.0,2024-05-01 21:08:08,,Not Returned,Toys
6195,2705,664.89,0.0,2024-01-23 22:50:17,,Not Returned,Books
8352,2706,765.37,0.0,2024-07-26 16:11:09,,Not Returned,Sports
8165,2707,578.23,282.9,2023-06-25 22:57:26,2023-10-03 17:38:19,Returned,Home
7559,2708,922.42,874.16,2023-09-14 07:12:07,2024-11-30 02:29:17,Returned,Toys
2061,2709,551.2,0.0,2024-06-19 09:59:52,,Not Returned,Sports
1554,2710,416.09,0.0,2023-10-05 22:08:15,,Not Returned,Electronics
8060,2711,287.03,0.0,2023-07-09 04:15:44,,Not Returned,Books
9141,2712,312.66,0.0,2024-03-14 22:27:48,,Not Returned,Sports
1859,2713,82.9,0.0,2025-05-16 22:16:21,,Not Returned,Toys
9421,2714,904.36,0.0,2025-03-02 07:16:54,,Not Returned,Home
8916,2715,330.95,0.0,2024-12-14 22:52:20,,Not Returned,Sports
8492,2716,221.38,0.0,2024-12-22 05:22:22,,Not Returned,Books
5262,2717,293.94,0.0,2025-02-03 16:13:41,,Not Returned,Electronics
3586,2718,396.96,254.42,2024-03-21 12:28:04,2025-06-20 17:32:17,Returned,Books
8786,2719,474.55,222.47,2023-10-17 13:28:16,2024-11-04 19:23:14,Returned,Electronics
1870,2720,771.83,756.72,2024-10-29 07:14:02,2025-01-16 19:00:16,Returned,Books
9252,2721,924.17,0.0,2024-06-21 04:50:25,,Not Returned,Electronics
2111,2722,682.37,0.0,2023-11-05 19:36:37,,Not Returned,Books
3586,2723,974.8,0.0,2024-07-31 23:06:14,,Not Returned,Electronics
6576,2724,510.41,0.0,2025-01-24 02:38:42,,Not Returned,Sports
1618,2725,665.19,0.0,2024-02-25 21:34:41,,Not Returned,Toys
4461,2726,537.42,137.78,2025-05-14 00:12:57,2025-05-28 14:17:35,Returned,Home
7249,2727,485.94,151.01,2024-05-14 09:58:58,2024-08-03 05:56:24,Returned,Clothing
4566,2728,888.17,249.02,2023-07-31 16:31:17,2023-09-12 09:45:46,Returned,Home
7294,2729,886.03,0.0,2024-02-21 18:09:16,,Not Returned,Home
6087,2730,513.02,0.0,2024-08-18 04:34:15,,Not Returned,Books
4247,2731,947.4,432.05,2024-08-27 11:37:34,2025-03-28 07:42:28,Returned,Clothing
5475,2732,871.27,0.0,2025-04-23 12:55:15,,Not Returned,Toys
5438,2733,985.88,0.0,2024-04-05 11:59:02,,Not Returned,Books
7647,2734,307.22,0.0,2024-03-13 08:34:13,,Not Returned,Toys
7399,2735,588.86,0.0,2025-02-08 09:24:42,,Not Returned,Books
4846,2736,717.79,0.0,2024-03-04 04:47:32,,Not Returned,Sports
5145,2737,242.19,0.0,2024-02-16 08:49:09,,Not Returned,Books
8048,2738,147.02,0.0,2024-11-09 22:33:03,,Not Returned,Home
5704,2739,186.33,0.0,2025-06-05 12:43:29,,Not Returned,Books
8071,2740,733.06,0.0,2024-04-18 13:41:58,,Not Returned,Clothing
4614,2741,616.96,0.0,2024-12-02 20:56:43,,Not Returned,Clothing
4252,2742,810.51,691.87,2025-01-07 19:43:26,2025-02-05 23:18:35,Returned,Electronics
9880,2743,241.66,131.41,2024-11-07 13:01:04,2025-02-20 17:08:36,Returned,Books
3740,2744,761.95,0.0,2023-11-16 00:08:18,,Not Returned,Toys
4679,2745,129.34,72.74,2024-07-08 15:13:15,2025-01-18 13:31:45,Returned,Home
7856,2746,765.9,0.0,2024-08-04 21:51:37,,Not Returned,Clothing
4222,2747,449.36,321.61,2025-02-01 18:14:03,2025-02-07 19:19:36,Returned,Toys
4080,2748,868.04,0.0,2023-10-22 17:13:32,,Not Returned,Clothing
6059,2749,333.66,0.0,2023-11-14 16:42:29,,Not Returned,Clothing
3351,2750,614.07,0.0,2024-10-22 15:48:44,,Not Returned,Home
9818,2751,655.72,0.0,2025-05-12 04:00:05,,Not Returned,Clothing
6838,2752,559.33,268.41,2025-03-13 22:25:25,2025-03-28 18:23:27,Returned,Sports
7449,2753,953.21,0.0,2024-05-05 14:02:04,,Not Returned,Sports
3107,2754,711.71,260.0,2024-07-10 22:01:22,2024-08-13 13:37:24,Returned,Toys
6926,2755,869.06,0.0,2024-03-17 18:33:33,,Not Returned,Books
1112,2756,926.76,394.19,2023-10-05 15:34:35,2025-06-14 12:59:18,Returned,Sports
5654,2757,885.82,193.23,2024-03-25 00:47:26,2025-05-29 14:59:21,Returned,Home
8393,2758,679.17,0.0,2023-11-05 08:29:30,,Not Returned,Clothing
5172,2759,788.42,364.69,2024-09-12 06:55:45,2025-03-22 07:47:29,Returned,Sports
1664,2760,908.75,0.0,2023-08-26 01:23:18,,Not Returned,Electronics
9840,2761,213.69,0.0,2025-02-09 00:38:11,,Not Returned,Books
2596,2762,826.64,0.0,2024-04-20 11:18:28,,Not Returned,Toys
1016,2763,367.03,0.0,2024-01-07 08:27:29,,Not Returned,Clothing
9792,2764,369.57,365.48,2024-07-13 02:48:44,2025-01-18 14:49:42,Returned,Toys
8980,2765,722.2,0.0,2024-11-04 09:02:45,,Not Returned,Books
8191,2766,927.78,0.0,2024-02-10 15:55:10,,Not Returned,Sports
6990,2767,505.2,0.0,2025-06-10 21:49:56,,Not Returned,Electronics
5698,2768,376.04,0.0,2023-11-09 05:05:53,,Not Returned,Clothing
8917,2769,364.09,0.0,2024-10-10 06:42:53,,Not Returned,Toys
5283,2770,961.18,0.0,2024-12-04 04:10:12,,Not Returned,Electronics
3203,2771,434.8,0.0,2025-02-05 12:50:57,,Not Returned,Home
1432,2772,521.3,0.0,2024-06-24 01:39:47,,Not Returned,Clothing
1073,2773,250.53,153.62,2024-04-23 03:02:23,2024-12-13 12:14:59,Returned,Clothing
3539,2774,414.22,0.0,2025-05-18 05:23:13,,Not Returned,Home
5843,2775,495.15,0.0,2024-03-30 01:34:27,,Not Returned,Clothing
8331,2776,112.28,0.0,2025-04-07 11:55:28,,Not Returned,Clothing
7778,2777,808.96,0.0,2025-01-18 23:23:52,,Not Returned,Sports
6764,2778,636.6,0.0,2024-12-31 03:37:13,,Not Returned,Books
9701,2779,871.12,728.92,2025-01-23 15:44:29,2025-02-14 05:33:01,Returned,Sports
7267,2780,831.34,0.0,2024-07-16 18:26:32,,Not Returned,Books
7075,2781,396.92,0.0,2023-10-23 21:53:16,,Not Returned,Books
2015,2782,635.13,500.84,2023-11-02 12:44:32,2024-11-26 21:42:15,Returned,Sports
8753,2783,901.83,394.97,2023-08-06 14:51:52,2024-12-25 21:18:16,Returned,Home
6567,2784,246.55,0.0,2024-08-03 04:03:49,,Not Returned,Clothing
6666,2785,959.9,0.0,2023-07-07 02:32:01,,Not Returned,Home
3013,2786,747.81,0.0,2024-10-17 15:53:37,,Not Returned,Clothing
5990,2787,414.33,248.41,2024-12-30 17:02:06,2025-03-30 19:41:43,Returned,Sports
3898,2788,555.0,549.49,2024-05-18 09:01:10,2025-02-05 04:20:49,Returned,Toys
9632,2789,257.23,214.96,2024-07-22 11:53:40,2024-08-15 09:00:54,Returned,Sports
8869,2790,219.82,111.48,2024-05-31 12:00:55,2024-10-30 12:56:24,Returned,Toys
4776,2791,25.29,0.0,2023-11-20 20:39:17,,Not Returned,Sports
1775,2792,206.45,0.0,2024-12-16 06:57:30,,Not Returned,Home
1406,2793,525.12,0.0,2024-09-23 05:01:42,,Not Returned,Sports
5803,2794,859.94,495.52,2023-12-22 07:09:29,2024-11-14 01:45:45,Returned,Books
3358,2795,886.78,0.0,2024-05-12 06:49:07,,Not Returned,Sports
5776,2796,339.03,0.0,2024-09-14 13:51:59,,Not Returned,Books
9311,2797,293.23,0.0,2023-12-31 19:58:28,,Not Returned,Sports
1898,2798,686.42,0.0,2024-03-02 21:51:14,,Not Returned,Books
7404,2799,645.51,0.0,2025-05-18 04:27:37,,Not Returned,Sports
5353,2800,689.69,0.0,2023-06-26 13:26:43,,Not Returned,Electronics
3977,2801,921.8,366.57,2023-10-29 09:34:40,2024-06-18 13:02:15,Returned,Clothing
3137,2802,992.54,0.0,2023-07-11 05:16:23,,Not Returned,Electronics
6120,2803,619.88,0.0,2024-01-10 09:08:51,,Not Returned,Books
2893,2804,660.96,0.0,2023-08-11 05:09:44,,Not Returned,Clothing
5447,2805,70.43,0.0,2023-11-04 06:12:09,,Not Returned,Clothing
7665,2806,67.9,51.31,2025-02-27 23:57:48,2025-03-11 15:42:00,Returned,Books
5721,2807,160.55,81.16,2024-03-10 12:49:00,2024-09-27 10:35:01,Returned,Books
1362,2808,940.69,401.03,2024-02-27 10:00:22,2025-04-11 21:26:36,Returned,Electronics
1713,2809,719.87,0.0,2024-08-15 11:10:26,,Not Returned,Electronics
7964,2810,710.39,501.35,2025-06-19 10:12:30,2025-06-20 18:24:58,Returned,Clothing
1885,2811,259.05,0.0,2025-05-24 03:46:45,,Not Returned,Toys
3998,2812,878.51,0.0,2024-09-03 21:55:51,,Not Returned,Clothing
9002,2813,78.67,39.99,2024-08-11 11:04:02,2024-08-25 12:28:54,Returned,Home
6445,2814,396.56,0.0,2025-02-05 07:43:34,,Not Returned,Books
2177,2815,871.54,0.0,2024-12-26 00:10:31,,Not Returned,Books
8844,2816,550.51,0.0,2024-04-02 08:15:59,,Not Returned,Books
8315,2817,21.05,0.0,2024-03-16 15:01:50,,Not Returned,Books
5214,2818,499.2,0.0,2024-01-18 00:28:29,,Not Returned,Clothing
7575,2819,14.63,0.0,2023-12-19 18:03:30,,Not Returned,Electronics
5055,2820,536.43,0.0,2024-10-13 08:09:19,,Not Returned,Sports
7801,2821,819.14,0.0,2023-08-08 16:31:01,,Not Returned,Books
7330,2822,524.86,220.15,2024-02-10 19:20:00,2024-06-06 12:15:52,Returned,Electronics
9786,2823,232.56,0.0,2024-10-24 17:49:57,,Not Returned,Clothing
8034,2824,300.06,0.0,2024-08-01 03:45:55,,Not Returned,Sports
9994,2825,760.88,271.45,2023-09-28 13:22:13,2025-03-19 03:52:01,Returned,Toys
9574,2826,697.72,0.0,2023-07-10 17:38:53,,Not Returned,Electronics
8453,2827,539.67,0.0,2024-09-24 12:02:20,,Not Returned,Toys
1312,2828,779.7,563.68,2025-03-21 07:34:24,2025-05-28 15:13:29,Returned,Clothing
8737,2829,423.39,401.34,2025-04-14 08:48:48,2025-05-20 02:29:34,Returned,Clothing
5361,2830,957.04,0.0,2023-07-15 05:04:38,,Not Returned,Books
4742,2831,267.78,113.81,2023-09-07 15:01:46,2024-04-28 20:22:52,Returned,Toys
2907,2832,864.74,582.56,2025-06-06 02:33:50,2025-06-10 13:41:14,Returned,Sports
8414,2833,111.31,85.22,2025-06-16 18:13:39,2025-06-17 20:33:39,Returned,Toys
1141,2834,738.34,0.0,2024-04-29 17:49:09,,Not Returned,Books
1614,2835,767.23,754.96,2024-05-31 11:09:17,2024-08-28 21:18:45,Returned,Toys
3329,2836,711.88,421.88,2024-06-10 07:04:10,2024-09-08 02:11:37,Returned,Sports
4921,2837,641.89,0.0,2024-10-28 21:48:26,,Not Returned,Books
7038,2838,849.33,0.0,2024-11-22 02:03:24,,Not Returned,Home
8851,2839,15.4,0.0,2024-09-03 23:15:23,,Not Returned,Toys
7248,2840,795.37,720.21,2023-09-30 23:44:56,2024-06-19 12:19:53,Returned,Home
9580,2841,94.18,0.0,2023-09-07 16:36:31,,Not Returned,Clothing
5552,2842,316.16,0.0,2024-10-01 03:50:55,,Not Returned,Toys
2468,2843,305.18,279.75,2024-12-28 18:51:36,2025-04-04 14:55:26,Returned,Books
8386,2844,42.39,20.74,2024-04-14 00:18:54,2024-05-31 22:52:23,Returned,Electronics
1552,2845,332.58,77.6,2024-10-04 13:49:12,2024-10-14 00:12:38,Returned,Electronics
5704,2846,80.96,0.0,2024-01-12 07:54:44,,Not Returned,Sports
7077,2847,586.68,0.0,2024-04-26 22:35:56,,Not Returned,Electronics
8759,2848,120.45,0.0,2023-12-24 20:07:11,,Not Returned,Home
4158,2849,75.38,0.0,2025-01-20 12:39:18,,Not Returned,Sports
2042,2850,716.46,0.0,2024-06-23 00:24:36,,Not Returned,Toys
2854,2851,323.94,0.0,2024-12-28 12:12:10,,Not Returned,Books
4135,2852,415.06,0.0,2025-06-02 01:26:16,,Not Returned,Home
7449,2853,845.83,0.0,2025-03-17 08:48:16,,Not Returned,Electronics
9540,2854,598.16,0.0,2024-08-01 15:21:11,,Not Returned,Sports
4665,2855,233.68,0.0,2023-08-19 09:23:02,,Not Returned,Clothing
4715,2856,908.31,448.74,2024-08-10 02:31:58,2024-11-05 02:00:02,Returned,Books
6694,2857,13.11,12.95,2023-10-03 19:45:19,2024-03-18 10:28:24,Returned,Toys
7563,2858,839.96,0.0,2023-07-25 13:13:02,,Not Returned,Sports
4768,2859,396.28,0.0,2023-12-17 10:05:49,,Not Returned,Books
7382,2860,552.17,0.0,2024-10-23 21:12:18,,Not Returned,Toys
3154,2861,327.04,0.0,2024-02-12 06:58:33,,Not Returned,Home
1691,2862,451.78,0.0,2024-07-15 13:32:15,,Not Returned,Sports
4752,2863,371.96,293.63,2024-06-10 10:03:08,2024-11-25 11:28:08,Returned,Books
3776,2864,803.98,0.0,2025-04-30 01:36:57,,Not Returned,Toys
5444,2865,604.72,0.0,2025-02-27 10:04:17,,Not Returned,Sports
8353,2866,378.79,0.0,2024-05-22 03:05:44,,Not Returned,Clothing
7056,2867,352.95,0.0,2023-11-17 17:33:57,,Not Returned,Toys
2461,2868,83.15,0.0,2025-06-04 18:50:38,,Not Returned,Sports
6159,2869,118.52,0.0,2023-08-24 07:07:18,,Not Returned,Electronics
9868,2870,848.99,0.0,2024-04-28 06:43:07,,Not Returned,Sports
7938,2871,265.46,84.06,2023-06-27 15:46:14,2025-03-11 09:39:57,Returned,Clothing
5372,2872,187.99,0.0,2023-08-06 06:49:54,,Not Returned,Toys
9481,2873,43.73,41.66,2023-11-17 20:54:20,2024-02-15 18:05:28,Returned,Toys
5575,2874,786.43,0.0,2025-05-26 08:02:53,,Not Returned,Books
8313,2875,621.72,0.0,2024-08-08 23:22:15,,Not Returned,Clothing
1999,2876,930.18,0.0,2024-01-27 17:33:18,,Not Returned,Clothing
9569,2877,484.56,134.68,2025-02-11 17:11:41,2025-06-21 18:02:57,Returned,Clothing
8058,2878,537.99,0.0,2023-06-29 23:54:07,,Not Returned,Electronics
3791,2879,664.19,513.22,2024-11-20 18:31:03,2025-04-24 14:55:37,Returned,Electronics
2766,2880,949.92,0.0,2024-08-19 09:40:03,,Not Returned,Clothing
6329,2881,158.77,0.0,2023-11-02 23:53:09,,Not Returned,Electronics
2001,2882,515.41,0.0,2024-01-03 02:18:34,,Not Returned,Sports
8681,2883,523.45,0.0,2024-07-23 10:00:37,,Not Returned,Home
4181,2884,195.2,0.0,2024-07-22 19:29:54,,Not Returned,Home
6585,2885,444.96,0.0,2025-02-17 07:58:30,,Not Returned,Clothing
3409,2886,73.55,0.0,2025-05-19 15:07:42,,Not Returned,Books
6851,2887,807.66,225.96,2023-06-23 11:45:38,2023-07-03 20:24:12,Returned,Books
5418,2888,171.56,133.01,2023-07-07 21:14:53,2023-12-02 15:34:42,Returned,Sports
8079,2889,517.28,240.5,2025-03-19 07:26:49,2025-06-09 19:13:07,Returned,Books
1771,2890,975.09,0.0,2024-11-13 18:52:20,,Not Returned,Clothing
9903,2891,44.29,15.35,2025-05-16 15:01:17,2025-06-21 07:09:55,Returned,Electronics
6121,2892,623.54,0.0,2024-04-07 04:56:02,,Not Returned,Sports
4675,2893,194.16,0.0,2024-02-11 21:31:14,,Not Returned,Books
2462,2894,142.57,0.0,2023-12-28 10:41:04,,Not Returned,Home
2754,2895,459.45,407.34,2023-07-10 04:03:24,2023-08-27 05:30:41,Returned,Electronics
4812,2896,189.74,0.0,2024-04-03 16:30:15,,Not Returned,Sports
4495,2897,649.34,335.62,2024-04-02 20:36:56,2024-10-12 05:43:43,Returned,Clothing
9274,2898,295.86,0.0,2023-12-30 04:28:53,,Not Returned,Books
9965,2899,240.52,87.54,2023-10-21 09:37:06,2024-12-20 12:03:33,Returned,Books
9260,2900,698.04,0.0,2024-04-20 14:24:02,,Not Returned,Clothing
8392,2901,907.62,0.0,2025-05-26 13:46:04,,Not Returned,Home
1946,2902,920.25,867.2,2024-05-24 10:52:45,2025-02-28 21:09:55,Returned,Clothing
7094,2903,175.0,157.96,2025-01-07 20:26:52,2025-02-02 20:46:31,Returned,Clothing
5526,2904,377.66,0.0,2025-01-25 13:20:52,,Not Returned,Books
1134,2905,926.26,0.0,2024-03-19 20:51:27,,Not Returned,Sports
4934,2906,509.44,0.0,2023-09-27 05:18:25,,Not Returned,Sports
9087,2907,103.06,0.0,2024-07-11 17:21:10,,Not Returned,Toys
4760,2908,936.41,546.08,2024-12-31 15:24:06,2025-05-09 21:18:43,Returned,Clothing
4688,2909,575.52,0.0,2024-11-29 20:52:15,,Not Returned,Books
4123,2910,268.01,0.0,2025-06-06 19:40:34,,Not Returned,Home
1269,2911,731.24,0.0,2024-10-15 06:35:40,,Not Returned,Home
7724,2912,19.8,0.0,2024-10-23 11:07:15,,Not Returned,Electronics
9472,2913,704.21,0.0,2024-08-10 07:12:33,,Not Returned,Clothing
6702,2914,470.07,0.0,2023-08-05 19:08:52,,Not Returned,Clothing
9353,2915,541.53,0.0,2024-11-17 18:51:44,,Not Returned,Sports
1242,2916,742.37,0.0,2025-04-03 14:52:00,,Not Returned,Books
1410,2917,344.83,0.0,2023-10-04 01:04:47,,Not Returned,Sports
6038,2918,792.43,0.0,2025-03-02 11:38:21,,Not Returned,Sports
6151,2919,825.37,0.0,2025-05-16 10:19:52,,Not Returned,Clothing
9982,2920,153.07,35.76,2025-03-04 08:39:43,2025-04-08 00:27:10,Returned,Books
3860,2921,942.63,0.0,2024-05-23 07:29:27,,Not Returned,Books
4665,2922,45.99,0.0,2023-09-24 01:43:00,,Not Returned,Books
5513,2923,612.91,391.86,2024-01-20 15:57:30,2024-10-15 12:16:48,Returned,Books
5748,2924,631.44,223.56,2023-10-28 16:46:29,2025-04-19 04:58:02,Returned,Books
5086,2925,937.7,0.0,2023-11-11 13:22:28,,Not Returned,Electronics
1570,2926,92.7,0.0,2023-10-05 16:30:40,,Not Returned,Toys
6561,2927,569.97,0.0,2024-11-13 20:28:58,,Not Returned,Toys
2458,2928,768.23,0.0,2025-01-20 06:29:52,,Not Returned,Electronics
8504,2929,274.43,0.0,2024-11-13 03:36:50,,Not Returned,Home
8893,2930,724.44,537.65,2024-05-14 18:50:08,2025-04-30 23:48:34,Returned,Clothing
3354,2931,498.19,182.26,2023-07-07 22:02:47,2024-05-29 13:28:33,Returned,Clothing
4041,2932,426.43,0.0,2023-09-01 14:07:14,,Not Returned,Clothing
9612,2933,144.18,0.0,2025-01-08 10:37:04,,Not Returned,Home
9479,2934,409.17,0.0,2023-08-13 04:55:31,,Not Returned,Electronics
9056,2935,540.28,0.0,2024-11-14 13:45:59,,Not Returned,Clothing
2812,2936,109.94,0.0,2025-03-14 17:21:49,,Not Returned,Home
2202,2937,951.1,0.0,2023-09-29 08:23:26,,Not Returned,Electronics
4942,2938,974.13,0.0,2025-04-19 13:12:34,,Not Returned,Sports
8227,2939,315.68,0.0,2024-10-17 13:16:47,,Not Returned,Electronics
4602,2940,363.93,0.0,2024-01-25 16:31:22,,Not Returned,Electronics
5456,2941,710.58,0.0,2025-05-20 12:41:28,,Not Returned,Toys
9828,2942,304.05,0.0,2024-08-18 08:10:18,,Not Returned,Sports
5054,2943,759.86,161.6,2025-05-24 08:59:35,2025-06-18 21:28:36,Returned,Sports
3917,2944,632.49,208.55,2024-07-23 00:37:56,2025-02-22 04:05:26,Returned,Books
2286,2945,359.85,89.82,2024-07-09 00:12:05,2025-04-09 00:38:06,Returned,Books
2232,2946,72.68,0.0,2024-07-01 02:49:31,,Not Returned,Home
9488,2947,358.27,314.06,2024-09-03 22:35:22,2025-02-17 04:11:45,Returned,Clothing
3240,2948,582.17,560.34,2024-07-15 15:22:50,2024-10-04 13:11:13,Returned,Books
1769,2949,598.09,0.0,2023-08-05 07:18:40,,Not Returned,Electronics
8830,2950,258.27,0.0,2024-01-04 11:29:46,,Not Returned,Books
9930,2951,434.08,0.0,2024-01-25 21:02:25,,Not Returned,Home
1735,2952,150.55,0.0,2024-03-26 00:31:41,,Not Returned,Toys
6179,2953,606.17,0.0,2024-07-12 02:00:30,,Not Returned,Clothing
2361,2954,628.35,0.0,2024-06-09 18:57:46,,Not Returned,Toys
8162,2955,584.69,0.0,2024-05-18 16:16:36,,Not Returned,Clothing
3561,2956,429.6,121.62,2025-04-26 13:17:05,2025-05-24 14:59:14,Returned,Sports
5271,2957,917.3,0.0,2024-12-06 17:50:33,,Not Returned,Books
2438,2958,271.17,0.0,2024-08-11 17:52:18,,Not Returned,Electronics
4957,2959,253.86,0.0,2024-11-08 13:34:24,,Not Returned,Books
3672,2960,304.64,278.43,2025-01-04 08:27:16,2025-01-22 16:39:04,Returned,Electronics
7961,2961,740.58,0.0,2024-08-01 10:25:37,,Not Returned,Toys
4058,2962,776.88,0.0,2024-11-06 10:25:05,,Not Returned,Books
6628,2963,28.53,0.0,2024-07-13 02:32:12,,Not Returned,Sports
7237,2964,458.7,0.0,2024-01-15 18:39:07,,Not Returned,Books
3597,2965,373.82,0.0,2025-05-19 13:46:19,,Not Returned,Electronics
2916,2966,763.53,351.45,2024-06-06 06:09:08,2024-12-19 22:53:54,Returned,Clothing
6098,2967,138.57,0.0,2023-08-01 13:46:08,,Not Returned,Books
2519,2968,504.79,0.0,2024-09-30 18:19:18,,Not Returned,Books
8299,2969,194.98,0.0,2024-01-21 15:00:16,,Not Returned,Clothing
9165,2970,296.56,215.81,2023-07-20 01:34:33,2024-09-20 10:14:43,Returned,Toys
2355,2971,64.78,53.97,2024-07-17 10:00:17,2024-09-10 11:59:40,Returned,Toys
8942,2972,854.1,0.0,2025-01-23 14:23:23,,Not Returned,Toys
3230,2973,892.96,0.0,2024-02-17 19:45:29,,Not Returned,Sports
2102,2974,741.43,0.0,2024-01-26 09:07:42,,Not Returned,Electronics
